,epoch,train_loss,valid_loss,valid_acc,layers,optimizer,lr,timestamp,source_file
376,27,0.1914072649240494,0.20578799095153807,0.9436,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
377,28,0.1831419127702713,0.1994598931670189,0.9453,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
378,29,0.17553157185316084,0.19376789199113845,0.9465,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
379,30,0.168491597867012,0.18880194051265717,0.9473,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
380,31,0.16197741991281508,0.18415962084531784,0.9486,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
381,32,0.15590310499668122,0.1801281596183777,0.9503,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
382,33,0.15024582422971725,0.17641605820655823,0.951,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
383,34,0.14494935313463211,0.17307442847490312,0.9525,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
384,35,0.1399686232626438,0.16993120588064195,0.9533,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
385,36,0.13527218009829522,0.16698578650951384,0.954,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
386,37,0.13082178927659988,0.16440661051273345,0.955,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
387,38,0.12658249453306197,0.16187822698056697,0.9559,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
388,39,0.12253711485862732,0.15957158211767675,0.9565,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
389,40,0.11869952569007873,0.15755931809842585,0.9574,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
390,41,0.11505142603516579,0.15556361224651336,0.9581,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
391,42,0.11156692855358123,0.15387188990712167,0.9584,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
392,43,0.1082477343261242,0.15226807748377325,0.9587,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
393,44,0.10503001397252083,0.1507189431935549,0.9589,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
394,45,0.10195945655107498,0.14926368347406388,0.9589,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
395,46,0.09901784499287605,0.14785718776881696,0.9591,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
396,47,0.09618863091170787,0.14667881654798984,0.9592,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
397,48,0.09348743832111359,0.1453302725970745,0.9599,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
398,49,0.09086699776947499,0.1443096509605646,0.9599,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
399,50,0.08833120619058608,0.14304270562529564,0.9603,5,SGD,0.01,20250922_182314,comparison_layers5_optSGD_lr0.01_20250922_182314.pkl
400,1,2.3583089958190917,2.3352637130737306,0.0982,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
401,2,2.3100460624694823,2.2799727508544922,0.0651,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
402,3,2.2344598133087157,2.178056494140625,0.0864,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
403,4,2.117196748352051,2.059865366744995,0.2063,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
404,5,2.016588687133789,1.9839602745056153,0.2115,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
405,6,1.9559271717071534,1.9375010189056396,0.2139,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
406,7,1.9164655336380005,1.905627089691162,0.2149,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
407,8,1.8880721450805664,1.882265564918518,0.2178,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
408,9,1.8664021327972413,1.8642085428237916,0.2196,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
409,10,1.8490315299987794,1.8494918252944945,0.2209,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
410,11,1.8343936882019043,1.8367974948883057,0.2254,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
411,12,1.8214547966003418,1.8252710453033447,0.2289,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
412,13,1.8092126022338868,1.8138096378326416,0.2341,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
413,14,1.7970996303558349,1.802438547515869,0.2398,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
414,15,1.7847893747329713,1.7906903755187988,0.2477,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
415,16,1.771495792388916,1.7774059532165527,0.2571,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
416,17,1.7563527759552002,1.7615574893951416,0.2733,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
417,18,1.7387870096206666,1.7426963510513305,0.2918,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
418,19,1.718337100982666,1.7205829008102418,0.309,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
419,20,1.696386256790161,1.6986904151916504,0.3211,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
420,21,1.6745367458343505,1.6777111637115478,0.3281,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
421,22,1.653601537322998,1.6581389274597167,0.33,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
422,23,1.6339184801101685,1.6393180183410645,0.3421,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
423,24,1.6152084325790406,1.6211344160079957,0.3552,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
424,25,1.5970517030715943,1.603455224609375,0.3697,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
425,26,1.5790872220993042,1.586354976081848,0.3777,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
426,27,1.560915852355957,1.5689868852615356,0.3864,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
427,28,1.54263003616333,1.552178603553772,0.3939,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
428,29,1.5251636138916016,1.5368279357910157,0.3984,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
429,30,1.5087357608795167,1.5228872459411622,0.4008,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
430,31,1.4934672897338868,1.5100650716781616,0.4045,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
431,32,1.4792859460830687,1.4984703428268433,0.408,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
432,33,1.4662052991867065,1.4878252449035645,0.412,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
433,34,1.4540003801345824,1.4774446098327636,0.4162,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
434,35,1.4425693660736083,1.4684964139938355,0.4195,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
435,36,1.4319577068328857,1.4597173002243042,0.4223,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
436,37,1.4218876262664795,1.4514270784378052,0.4261,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
437,38,1.4124305383682252,1.4434321687698364,0.4296,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
438,39,1.4034944160461427,1.436222135925293,0.4328,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
439,40,1.3950440517425537,1.4306313941955566,0.4345,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
440,41,1.3864774576187133,1.4215510231018067,0.4381,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
441,42,1.3738033674240113,1.4079022079467773,0.4589,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
442,43,1.3572908109664916,1.389385651397705,0.5079,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
443,44,1.3325084819793702,1.3584857202529907,0.4663,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
444,45,1.2936571575164795,1.3161501720428468,0.4653,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
445,46,1.24947845287323,1.274437748527527,0.4905,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
446,47,1.1941131690979003,1.2100276557922363,0.554,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
447,48,1.1289245180130005,1.1456191272735596,0.6535,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
448,49,1.0706876613616942,1.0936465191841125,0.6686,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
449,50,1.0248505529403686,1.0521279760360718,0.6841,2,SGD,0.01,20250922_180815,comparison_layers2_optSGD_lr0.01_20250922_180815.pkl
450,1,2.3329313270568846,2.316463135910034,0.0974,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
451,2,2.305345626068115,2.287981771850586,0.0974,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
452,3,2.2683832366943357,2.237196437072754,0.1747,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
453,4,2.1908149154663086,2.1216518630981445,0.2647,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
454,5,2.0231573497772217,1.9053326776504516,0.2892,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
455,6,1.8067622005462647,1.7073126182556153,0.3646,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
456,7,1.614168803024292,1.5182043876647948,0.4876,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
457,8,1.4214349544525147,1.3272735176086425,0.5441,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
458,9,1.2379913917541503,1.1591790111541749,0.5798,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
459,10,1.0932152523040772,1.040637899875641,0.6546,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
460,11,0.9901293767929077,0.9473144414901733,0.6884,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
461,12,0.9019615507125854,0.8665405265808106,0.7128,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
462,13,0.8282126683235168,0.8009439571380615,0.7377,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
463,14,0.7669055731773377,0.7449928924560547,0.7605,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
464,15,0.7121352813720703,0.6940747388839722,0.7837,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
465,16,0.661814838886261,0.6482618860721588,0.8064,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
466,17,0.616181550693512,0.607767071056366,0.8234,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
467,18,0.5751427704811096,0.5715795055389404,0.8393,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
468,19,0.538457815694809,0.5397573935508728,0.8511,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
469,20,0.5059665392398834,0.5123426222801208,0.8621,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
470,21,0.4773657116889954,0.4884681632041931,0.8704,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
471,22,0.45220404987335205,0.46810613226890563,0.8778,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
472,23,0.43003511848449705,0.4501106635093689,0.8851,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
473,24,0.41041035447120666,0.43444450607299806,0.891,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
474,25,0.3927865292072296,0.4205004969120026,0.8949,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
475,26,0.37693073599338534,0.40788479919433596,0.897,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
476,27,0.3624119154691696,0.39671462070941926,0.8988,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
477,28,0.34916640362739565,0.38607361075878144,0.9013,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
478,29,0.3368197343826294,0.3764479441165924,0.905,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
479,30,0.32526359748840333,0.36752946560382843,0.9072,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
480,31,0.3144828810930252,0.35931938695907595,0.9094,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
481,32,0.30433045966625216,0.3513294059514999,0.9105,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
482,33,0.2947855217218399,0.34387377231121063,0.9125,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
483,34,0.28559152328968046,0.33695886356830596,0.9144,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
484,35,0.27685296707153323,0.33068224470615387,0.9162,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
485,36,0.26857258821725843,0.3249810917377472,0.9171,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
486,37,0.2606161215305328,0.3203387062549591,0.9186,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
487,38,0.2529953931689262,0.3153667845964432,0.9195,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
488,39,0.2457085494160652,0.31059790081977845,0.9205,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
489,40,0.23871957360506058,0.30620360245704653,0.9212,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
490,41,0.23200375019311906,0.302204793214798,0.9217,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
491,42,0.22549723516702652,0.29832992534637454,0.9229,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
492,43,0.2191991907119751,0.2943946338415146,0.9241,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
493,44,0.21309767615795136,0.2911504282951355,0.9249,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
494,45,0.20731363443136216,0.2883796018600464,0.9257,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
495,46,0.20170436098575592,0.2855520854473114,0.9263,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
496,47,0.19635586225986482,0.2829744864702225,0.9268,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
497,48,0.19115044680833818,0.28065204684734346,0.9275,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
498,49,0.18602738612890243,0.27828587696552276,0.928,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
499,50,0.1810577299594879,0.2760157019376755,0.9292,4,SGD,0.01,20250922_181640,comparison_layers4_optSGD_lr0.01_20250922_181640.pkl
500,1,2.2938442150115965,2.2784675979614257,0.2054,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
501,2,2.2455142250061035,2.190057382965088,0.3045,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
502,3,2.0511941415786743,1.8133669185638428,0.5296,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
503,4,1.4792814085006714,1.1704373968124389,0.6046,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
504,5,0.9572994871139526,0.8287255185127258,0.7072,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
505,6,0.7080101448059082,0.6562901068687439,0.7775,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
506,7,0.5823361698150635,0.562746247291565,0.8216,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
507,8,0.517061512374878,0.5092017947196961,0.8474,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
508,9,0.4761455168247223,0.4715079236984253,0.8585,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
509,10,0.444060094499588,0.4411204342842102,0.8702,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
510,11,0.4172781012535095,0.41585582132339477,0.8777,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
511,12,0.39447364592552187,0.3938856876850128,0.8853,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
512,13,0.37441216132640837,0.3740488112449646,0.8915,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
513,14,0.3562255754232407,0.3556756804704666,0.8975,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
514,15,0.3393777957439423,0.33852748575210573,0.9025,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
515,16,0.32382593739032745,0.3231325665473938,0.9076,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
516,17,0.3094676342964172,0.3089560343027115,0.911,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
517,18,0.29620209312438966,0.29593213033676147,0.9151,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
518,19,0.28390069582462313,0.2840523141384125,0.9184,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
519,20,0.27240018208026884,0.2728838728070259,0.921,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
520,21,0.261622524023056,0.26237631545066836,0.9243,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
521,22,0.2515061891078949,0.25278907079696655,0.9261,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
522,23,0.2420225581049919,0.24396897376775742,0.9291,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
523,24,0.23313265011310577,0.23589365890026093,0.9308,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
524,25,0.22473181827068328,0.22820014231204985,0.9332,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
525,26,0.2167495386838913,0.2211281952857971,0.9347,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
526,27,0.20918457667827606,0.21450016456842422,0.9366,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
527,28,0.20197765605449677,0.20878837113380433,0.9384,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
528,29,0.19514768025875093,0.20310850611925124,0.9395,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
529,30,0.18872814145088196,0.1980284263074398,0.9405,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
530,31,0.1826498148918152,0.19308690915107726,0.9416,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
531,32,0.1769060583591461,0.1884714699625969,0.9433,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
532,33,0.17140639164447785,0.1842778997540474,0.9448,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
533,34,0.16616731920242309,0.18027722191214562,0.9465,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
534,35,0.16115026806592941,0.17646290887594224,0.9475,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
535,36,0.15633363393545152,0.17291444199085235,0.949,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
536,37,0.15174473962783813,0.16957755721211434,0.9498,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
537,38,0.1473644157409668,0.166525370657444,0.9506,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
538,39,0.1431885636806488,0.16351500453650952,0.9512,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
539,40,0.1391899140715599,0.16098118775188922,0.9525,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
540,41,0.13534339826107025,0.15843691446483135,0.9533,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
541,42,0.13165988079309462,0.15630524742901325,0.9544,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
542,43,0.1281321074604988,0.154144490981102,0.9552,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
543,44,0.12471020450592041,0.15211112119853495,0.9555,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
544,45,0.1214270024716854,0.15021181653141977,0.9562,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
545,46,0.11823150331974029,0.1481681817650795,0.957,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
546,47,0.11513892430663109,0.14625679007619619,0.9573,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
547,48,0.11216056656837463,0.1447059899494052,0.9579,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
548,49,0.10926200954914093,0.14302971197515726,0.9583,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
549,50,0.1064887188911438,0.1416164969831705,0.9585,20,SGD,0.01,20250922_185700,comparison_layers20_optSGD_lr0.01_20250922_185700.pkl
550,1,2.2929019912719726,2.2275610984802245,0.2895,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
551,2,2.1104191020965577,1.9828414798736573,0.2992,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
552,3,1.8756608503341674,1.7632243202209472,0.3713,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
553,4,1.6712251525878907,1.5759997734069824,0.3905,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
554,5,1.5111792308807372,1.4414352741241454,0.473,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
555,6,1.3834187131881714,1.3201396184921264,0.5309,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
556,7,1.2632246799468994,1.2024646896362305,0.5817,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
557,8,1.1539852640151977,1.0983373390197755,0.6334,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
558,9,1.0578892728805542,1.0066175492286682,0.6674,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
559,10,0.971167172908783,0.9241071878433228,0.7011,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
560,11,0.8924836437225342,0.8486159514427185,0.7396,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
561,12,0.8203104276657105,0.7797210299491882,0.7835,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
562,13,0.7522882124900818,0.7158806035041809,0.8155,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
563,14,0.689531040096283,0.6593475081443787,0.8381,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
564,15,0.6334545825004577,0.609252991771698,0.8515,3,SGD,0.01,20250922_181429,comparison_layers3_optSGD_lr0.01_20250922_181429.pkl
